tiempos,posiciones_x,posiciones_y,posiciones_z,velocidades_x,velocidades_y,velocidades_z,thetas,omegas,CPs,CGs,masavuelo,viento_vuelo_mags,viento_vuelo_dirs,viento_vuelo_vecs,wind_xs,wind_ys,wind_zs,Tmags,Dmags,Nmags,Txs,Tys,Tzs,Dxs,Dys,Dzs,Nxs,Nys,Nzs,accels,palancas,accangs,Gammas,Alphas,torcas,Cds,Machs,estabilidad
4.814774156287117,26.97487660787639,0.0,642.8171760183135,15.506334786668603,0.0,352.9408365376122,1.5273245614616489,-0.00423716306153264,3.134221098491882,2.3420436286863433,35.45045584760207,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4109.386098192161,823.9757404395585,3.8318512317031925,178.58600724823376,0.0,4105.50376227207,-36.166203826418915,-0.0,-823.1816485647045,-3.828158353649378,-0.0,0.16818882629282658,[ 3.90944606  0.         82.77547201],[-0.03442651  0.         -0.79142906],-0.05957054808542291,1.5268899049080789,0.0004346565535700009,-3.3192214707139107,0.6321657563546657,1.0457740173589676,5.211693880299596
4.824682798248091,27.05592805320304,0.0,644.6619855446163,15.526766353784236,0.0,353.37339566265916,1.5273023343708707,-0.004547924179157897,3.134221098491882,2.34168286378976,35.42991054605968,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4107.293593010003,834.649657705317,3.679782459415918,178.5862778964659,0.0,4103.409265541046,-36.63806808494885,-0.0,-833.8451313491047,-3.6762354838119653,-0.0,0.16152899487976638,[ 3.90269047  0.         82.46889287],[-0.03445978  0.         -0.79178872],-0.05729543940509827,1.5268858738173263,0.0004164605535443844,-3.1918532607669285,0.6389029552314693,1.0470779913351231,5.21406733356659
4.8346014031734725,27.138504816762342,0.0,646.541337258563,15.547518394743348,0.0,353.8118528073161,1.527278046505559,-0.004851756116976857,3.134221098491882,2.3413214845673895,35.40935468479294,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4105.197863369128,845.5121089047313,3.510291393097424,178.59476712987765,0.0,4101.311181386299,-37.118432761232896,-0.0,-844.6969564606446,-3.506907145162469,-0.0,0.1541036653109631,[ 3.89641179  0.         82.15654355],[-0.03449474  0.         -0.79214892],-0.054742104735240195,1.5268816796661306,0.0003963668394284525,-3.049035261178325,0.6457329198182615,1.0483999199648248,5.216444828450608
4.844530224711026,27.22245732734172,0.0,648.4518140915775,15.56855359352607,0.0,354.25530542757735,1.5272517322185066,-0.005146183054781647,3.134221098491882,2.340959481236976,35.3887877905302,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4103.098910496089,856.5423896897489,3.3235860811002,178.6113209769116,0.0,4099.209517130476,-37.60640147563626,-0.0,-855.7164389583029,-3.320381197853613,-0.0,0.14592168935149033,[ 3.89062601  0.         81.83899992],[-0.03453134  0.         -0.79250967],-0.051912303160976565,1.526877316653503,0.0003744155650036163,-2.890874303031455,0.6526416359105658,1.0497370908213999,5.218826429308593
4.855527944454806,27.30068458143667,0.0,650.2318375181391,15.588102833926998,0.0,354.66651213449893,1.5272258597866128,-0.005406859337288231,3.134221098491882,2.3405582122469184,35.3660186522441,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4100.7726869533635,858.6275299475616,3.1375685200785237,178.61605485537112,0.0,4096.880878791891,-37.701516731763135,-0.0,-857.7994117624326,-3.1345424378042646,-0.0,0.13776764421240734,[ 3.89582998  0.         81.77304354],[-0.03456932  0.         -0.79290967],-0.0490431135768368,1.5268731578757695,0.000352701910843356,-2.7305240551708483,0.6528273734977103,1.0509771887519082,5.22146635687476
4.861113381181569,27.37039544315326,0.0,651.8179258604036,15.605525201985275,0.0,355.0322057272937,1.5272016800113317,-0.005626182865310187,3.134221098491882,2.3403543011264123,35.35445966392671,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4099.5912085419795,858.5221585065151,2.9618629027583894,178.66362664108215,0.0,4095.6962028048597,-37.70014409904669,-0.0,-857.69399891896,-2.95900578936226,-0.0,0.1300638045613876,[ 3.90345314  0.         81.77224897],[-0.03459738  0.         -0.79311255],-0.0463052290809118,1.5268693638343123,0.0003323161770194538,-2.577815316499705,0.6515038619086243,1.0520801150761465,5.2228078774044056
4.872284283509333,27.50914739382659,0.0,654.9744609205194,15.640246710553962,0.0,355.7588827209297,1.5271508286098767,-0.006025808291525376,3.134221098491882,2.339946236544356,35.33135114591686,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4097.227317181075,858.2961846276582,2.5879233371693355,178.76875783890122,0.0,4093.3254720185105,-37.696909115608456,-0.0,-857.4679490158945,-2.585426052075044,-0.0,0.11366322324007085,[ 3.91964695  0.         81.77099747],[-0.03465552  0.         -0.79351846],-0.04047418122223689,1.5268615639280174,0.00028926468185930254,-2.252720773494654,0.6488736567935871,1.0542719526720108,5.225492512812671
4.883455227028416,27.629869039302488,0.0,657.7203525866814,15.670512558026948,0.0,356.3898016735352,1.5271038538785775,-0.006329772224804016,3.134221098491882,2.3395378525903157,35.30825551304588,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4094.8619829153818,858.0820279255634,2.2383396867471803,178.85772608150208,0.0,4090.953993012711,-37.69357403195087,-0.0,-857.2537320569361,-2.236179045392648,-0.0,0.09832512504081667,[ 3.93471643  0.         81.76938339],[-0.03471063  0.         -0.79392483],-0.035021489272631406,1.5268544822292915,0.00024937164928595656,-1.9488183689296585,0.6465897963827811,1.0561751696810158,5.22817924935241
4.894626243678047,27.73244894853313,0.0,660.0532555774873,15.696275133566441,0.0,356.92495850466264,1.5270622397697562,-0.006555002878609553,3.134221098491882,2.339129145357579,35.285172535909375,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4092.495136340254,857.8872619830564,1.92616329687413,178.92448845133592,0.0,4088.5819630283872,-37.69036677522463,-0.0,-857.058918934477,-1.924303467444204,-0.0,0.08462394109961231,[ 3.94811214  0.         81.76721393],[-0.03476154  0.         -0.7943317 ],-0.030151162941167663,1.5268482418609193,0.00021399790883691594,-1.6774447165668873,0.6446524020892718,1.0577896649256069,5.230868112725677
4.900211839278962,27.8167969062623,0.0,661.971283329693,15.717491326162317,0.0,357.3643555874563,1.5270270147815972,-0.006717027881077071,3.134221098491882,2.33892466997163,35.27363579011304,0.0,0.0,[0. 0. 0.],0.0,0.0,0.0,4091.3111900728595,857.7183292860866,1.6604686031534264,179.01670462224803,0.0,4087.3928455045266,-37.687475395014765,-0.0,-856.889950105418,-1.6588649326079328,-0.0,0.07295969724422958,[ 3.95962483  0.         81.76792249],[-0.03479846  0.         -0.79453475],-0.02599599038676865,1.5268429547197948,0.00018406006180238244,-1.4461195168654668,0.6430615553838807,1.0591153705134329,5.232213345527972
