tiempo_recorrido	Thrust
0.34500000000299735	8667.49676700167
0.350000000003007	8666.46526612293
0.35500000000300247	8665.48631489462
0.3600000000029979	8664.56073236214
0.3650000000029934	8663.68425363846
0.37000000000300304	8662.85228553066
0.3750000000029985	8662.06235513447
0.38000000000299394	8661.31223613036
0.3850000000030036	8660.59980247114
0.39000000000299906	8659.92305174107
0.3950000000029945	8659.28009002586
0.4000000000030042	8658.66911673804
0.4050000000029996	8658.08842380931
0.4100000000029951	8657.53639141421
0.41500000000300474	8657.01148323383
0.4200000000030002	8656.51224218438
0.42500000000299565	8656.03728635723
0.4300000000030053	8655.58530511809
0.43500000000300076	8655.15505541044
0.4400000000029962	8654.74535825009
0.4450000000030059	8654.35509539777
0.45000000000300133	8653.9832062021
0.4550000000029968	8653.62868460524
0.46000000000300645	8653.29057630399
0.4650000000030019	8652.96797605675
0.47000000000299735	8652.66002513156
0.475000000003007	8652.36590888621
0.48000000000300247	8652.0848544753
0.4850000000029979	8651.81612867637
0.4900000000029934	8651.55903583086
0.49500000000300304	8651.31291589222
0.5000000000029985	8651.07714257695
0.5050000000029939	8650.85112161243
0.5100000000030036	8650.63428907735
0.5150000000029991	8650.426109829
0.5200000000029945	8650.22607601376
0.5250000000030042	8650.03370565581
0.5300000000029996	8649.84854131996
0.5350000000029951	8649.26389768138
0.5400000000030047	8645.60780356241
0.5450000000030002	8639.9333717117
0.5500000000029956	8633.65930278046
0.5550000000030053	8627.5172810728
0.5600000000030008	8621.86820896433
0.5650000000029962	8616.800566351
0.5700000000030059	8612.0917114625
0.5750000000030013	8607.44451191034
0.580000000002002	8602.67747017913
0.5850000000019975	8597.77465398343
0.5900000000019929	8592.75554493984
0.5950000000020026	8587.69562346409
0.600000000001998	8582.657704477
0.6050000000019935	8577.66849215601
0.6100000000020032	8572.72248709621
0.6150000000019986	8567.81937277163
0.6200000000019941	8562.9292150047
0.6250000000020037	8558.03102289708
0.6300000000019992	8553.12308472222
0.6350000000019946	8548.21030839459
0.6400000000020043	8543.29874392763
0.6450000000019998	8538.39856067597
0.6500000000019952	8533.52886116535
0.6550000000020049	8529.45436162554
0.6600000000020003	8524.59381871271
0.6650000000019958	8519.73562638034
0.6700000000020054	8514.87918392916
0.6750000000020009	8510.0245619412
0.6800000000019963	8505.19113171113
0.685000000002006	8500.37238084405
0.6900000000020015	8495.55738232332
0.6950000000019969	8490.74547408985
0.7000000000020066	8485.93653632274
0.705000000002002	8481.13036855385
0.7100000000019975	8476.32688196969
0.7150000000019929	8471.55486500803
0.7200000000020026	8466.78796206005
0.725000000001998	8462.02388700744
0.7300000000019935	8457.26263577082
0.7350000000020032	8452.50422092045
0.7400000000019986	8447.74854905522
0.7450000000019941	8443.0023206784
0.7500000000020037	8438.28179212286
0.7550000000019992	8433.56549230322
0.7600000000019946	8428.85200055075
0.7650000000020043	8424.14132066689
0.7700000000019998	8419.43343717928
0.7750000000019952	8414.72829685918
0.7800000000020049	8410.03692965101
0.7850000000020003	8405.36704863351
0.7900000000019958	8400.70112794859
0.7950000000020054	8396.0380293046
0.8000000000020009	8391.37775303417
0.8050000000019963	8386.72026828461
0.810000000002006	8382.06554295882
0.8150000000020015	8377.4260068482
0.8200000000019969	8372.80646841544
0.8250000000020066	8368.19079911484
0.830000000002002	8363.57796098462
0.8350000000019975	8358.96795441551
0.8400000000019929	8354.3607452448
0.8450000000020026	8349.7563094456
0.850000000001998	8345.16554868748
0.8550000000019935	8340.5960405402
0.8600000000020032	8336.03049620862
0.8650000000019986	8331.46779207198
0.8700000000019941	8326.90792833676
0.8750000000020037	8322.35087620291
0.8800000000019992	8317.79660640415
0.8850000000019946	8313.25155029313
0.8900000000020043	8308.73175734835
0.8950000000019998	8304.21620985773
0.9000000000019952	8299.70351173872
0.9050000000020049	8295.19366265605
0.9100000000020003	8290.68664701516
0.9150000000019958	8286.18241743629
0.9200000000020054	8281.68102655567
0.9250000000020009	8277.20964578721
0.9300000000019963	8272.7438966277
0.935000000002006	8268.28107239698
0.9400000000020015	8263.82110532729
0.9450000000019969	8259.36399740895
0.9500000000020066	8254.90967829948
0.955000000002002	8250.45819243974
0.9600000000019975	8246.02614003198
0.9650000000019929	8241.60945766601
0.9700000000020026	8237.19636830726
0.975000000001998	8232.78614369001
0.9800000000019935	8228.37878432314
0.9850000000020032	8223.97424924606
0.9900000000019986	8219.57253856292
0.9950000000019941	8215.17667776137
1.0000000000020037	8210.80872088737
1.0050000000019992	8206.44521593228
1.0100000000019946	8202.08458331597
1.0150000000020043	8197.72682182901
1.0200000000019998	8193.3719264408
1.0250000000019952	8189.01984150603
1.0300000000020049	8184.67061509035
1.0350000000020003	8180.33829062987
1.0400000000019958	8176.02334755312
1.0450000000020054	8171.7121475421
1.0500000000020009	8167.40382353937
1.0550000000019963	8163.09837598737
1.060000000002006	8158.79577290295
1.0650000000020015	8154.49600571135
1.070000000001997	8150.19912540069
1.0750000000020066	8145.92676495887
1.080000000002002	8141.66445426196
1.0850000000019975	8137.40539270595
1.090000000001993	8133.14921004765
1.0950000000020026	8128.89590840454
1.100000000001998	8124.64543844571
1.1050000000019935	8120.39782219928
1.1100000000020032	8116.15311124321
1.1150000000019986	8111.93710790341
1.120000000001994	8107.72703169666
1.1250000000020037	8103.51992590872
1.1300000000019992	8099.31569983629
1.1350000000019946	8095.11435682609
1.1400000000020043	8090.91583905184
1.1450000000019998	8086.72018459006
1.1500000000019952	8082.52744444254
1.1550000000020049	8078.3641559797
1.1600000000020003	8074.20589434105
1.1650000000019958	8070.05054117854
1.1700000000020054	8065.89806630369
1.1750000000020009	8061.74847366704
1.1800000000019963	8057.6017053296
1.185000000002006	8053.45780180944
1.1900000000020015	8049.31681253446
1.195000000001997	8045.20256062173
1.2000000000020066	8041.09567091935
1.205000000002002	8036.99184598663
1.2100000000019975	8032.89089560949
1.215000000001993	8028.79282366645
1.2200000000020026	8024.69758002852
1.225000000001998	8020.60519484599
1.2300000000019935	8016.51571505056
1.2350000000020032	8012.44678459777
1.2400000000019986	8008.39080135954
1.245000000001994	8004.33825891818
1.2500000000020037	8000.28858498024
1.2550000000019992	7996.24178264591
1.2600000000019946	7992.19781708887
1.2650000000020043	7988.15669602109
1.2700000000019998	7984.11846301873
1.2750000000019952	7980.09110179054
1.2800000000020049	7976.08553689255
1.2850000000020003	7972.08401010806
1.2900000000019958	7968.08534347149
1.2950000000020054	7964.08953857439
1.3000000000020009	7960.09658298244
1.3050000000019963	7956.10645059226
1.310000000002006	7952.11918082464
1.3150000000020015	7948.13480614333
1.320000000001997	7944.17427481455
1.3250000000020066	7940.22314385929
1.330000000002002	7936.2751948333
1.3350000000019975	7932.33009474772
1.340000000001993	7928.38784809989
1.3450000000020026	7924.44841401885
1.350000000001998	7920.51181095702
1.3550000000019935	7916.57807954691
1.3600000000020032	7912.65129866467
1.3650000000019986	7908.74952045268
1.370000000001994	7904.85197838954
1.3750000000020037	7900.95727055619
1.3800000000019992	7897.0653987062
1.3850000000019946	7893.17635980733
1.3900000000020043	7889.29011611514
1.3950000000019998	7885.40670270603
1.4000000000019952	7881.52615392962
1.4050000000020049	7877.65786641859
1.4100000000020003	7873.80935514348
1.4150000000019958	7869.96470781021
1.4200000000020054	7866.12287751771
1.4250000000020009	7862.28386744864
1.4300000000019963	7858.44766332645
1.435000000002006	7854.61424547005
1.4400000000020015	7851.55947144874
1.445000000001997	7847.73027619814
1.4500000000020066	7843.91470147327
1.455000000002002	7840.11738979481
1.4600000000019975	7836.32382258469
1.465000000001993	7832.53305274056
1.4700000000020026	7828.74508395585
1.475000000001998	7824.95989904326
1.4800000000019935	7821.17748275914
1.4850000000020032	7817.39786818851
1.4900000000019986	7813.62107782667
1.495000000001994	7809.85529544712
1.5000000000020037	7806.10996454602
1.5050000000019992	7802.36850846497
1.5100000000019946	7798.62982699837
1.5150000000020043	7794.89392365114
1.5200000000019998	7791.16078677925
1.5250000000019952	7787.43039322602
1.5300000000020049	7783.70277384327
1.5350000000020003	7779.97795298733
1.5400000000019958	7776.25755180306
1.5450000000020054	7772.56351169307
1.5500000000020009	7768.87372987988
1.5550000000019963	7765.18669678416
1.560000000002006	7761.50241514429
1.5650000000020015	7757.82088692902
1.570000000001997	7754.14206947098
1.5750000000020066	7750.46599064117
1.580000000002002	7746.79268136346
1.5850000000019975	7743.12214373891
1.590000000001993	7739.47032808094
1.5950000000020026	7735.83118832578
1.600000000001998	7732.19534176981
1.6050000000019935	7728.56221659834
1.6100000000020032	7724.9318175343
1.6150000000019986	7721.30411670001
1.620000000001994	7717.67911404142
1.6250000000020037	7714.05683879799
1.6300000000019992	7710.43730358186
1.6350000000019946	7706.82171842259
1.6400000000020043	7703.2323782232
1.6450000000019998	7699.64723642462
1.6500000000019952	7696.06478386665
1.6550000000020049	7692.48502359756
1.6600000000020003	7688.90795768853
1.6650000000019958	7685.33354340488
1.6700000000020054	7681.76180541704
1.6750000000020009	7678.19277220849
1.6800000000010016	7674.62644531335
1.685000000000997	7671.06974269467
1.6900000000010067	7667.53367852965
1.6950000000010021	7664.00139702903
1.7000000000009976	7660.47177113152
1.705000000000993	7656.94480460383
1.7100000000010027	7653.42048777399
1.7150000000009982	7649.89879455654
1.7200000000009936	7646.37974934242
1.7250000000010033	7642.86337286617
1.7300000000009987	7639.34966359234
1.7350000000009942	7635.84682263362
1.7400000000010039	7632.36316262598
1.7450000000009993	7628.88315305544
1.7500000000009948	7625.40576309563
1.7550000000010044	7621.93099615932
1.7600000000009999	7618.45883948119
1.7650000000009953	7614.98927067525
1.770000000001005	7611.52231315926
1.7750000000010004	7608.05798532427
1.780000000000996	7604.59628488213
1.7850000000010056	7601.14226593801
1.790000000001001	7597.71011829027
1.7950000000009965	7594.28177177888
1.8000000000010061	7590.85600562858
1.8050000000010016	7587.43282283704
1.810000000000997	7584.01221644105
1.8150000000010067	7580.59415573421
1.8200000000010021	7577.17866220974
1.8250000000009976	7573.76575660344
1.830000000000993	7570.35543788833
1.8350000000010027	7566.94769676506
1.8400000000009982	7563.56379733015
1.8450000000009936	7560.18632481315
1.8500000000010033	7556.81155282715
1.8550000000009987	7553.43932164299
1.8600000000009942	7550.0696337473
1.8650000000010039	7546.70245028937
1.8700000000009993	7543.33778376096
1.8750000000009948	7539.97565839721
1.8800000000010044	7536.61607775207
1.8850000000009999	7533.24552180851
1.8900000000009953	7529.91263193228
1.895000000001005	7526.58571638665
1.9000000000010004	7523.26129462959
1.905000000000996	7519.9393684849
1.9100000000010056	7516.61996705449
1.915000000001001	7513.30300966988
1.9200000000009965	7509.8943256349
1.9250000000010061	7506.59759901582
1.9300000000010016	7503.31140905946
1.935000000000997	7500.02768771903
1.9400000000010067	7496.74642308336
1.9450000000010021	7493.46889702976
1.9500000000009976	7490.19422515559
1.955000000000993	7486.92187005076
1.9600000000010027	7483.49555048435
1.9650000000009982	7480.23894364716
1.9700000000009936	7476.99717274964
1.9750000000010033	7473.7578328464
1.9800000000009987	7470.5208973569
1.9850000000009942	7467.28665112738
1.9900000000010039	7464.05462242503
1.9950000000009993	7460.5810595234
2.0000000000009948	7457.3594903685
2.0050000000010044	7454.15921079931
2.010000000001	7450.96136846483
2.0150000000009953	7447.76592118196
2.020000000001005	7444.57328768313
2.0250000000010004	7441.38274393571
2.030000000000996	7438.19424413897
2.0350000000010056	7434.69514823497
2.040000000001001	7431.51110869128
2.0450000000009965	7428.35276944516
2.050000000001006	7425.19680778984
2.0550000000010016	7422.04418762482
2.060000000000997	7418.89500652824
2.0650000000010067	7415.74780466488
2.070000000001002	7412.60253804922
2.0750000000009976	7409.07384858637
2.080000000000993	7405.92778260543
2.0850000000010027	7402.8124717159
2.090000000000998	7399.69949989252
2.0950000000009936	7396.58878938594
2.1000000000010033	7393.48099913939
2.1050000000009987	7390.37508006075
2.110000000000994	7387.27145183235
2.115000000001004	7383.7090494501
2.1200000000009993	7380.60020870204
2.1250000000009948	7377.52743917245
2.1300000000010044	7374.45697458382
2.135000000001	7371.38872095582
2.1400000000009953	7368.32345397728
2.145000000001005	7365.2599464341
2.1500000000010004	7362.19813086013
2.155000000000996	7358.59627631015
2.1600000000010056	7355.52233327121
2.165000000001001	7352.49004334658
2.1700000000009965	7349.46119070198
2.175000000001006	7346.4349157169
2.1800000000010016	7343.41169526054
2.185000000000997	7340.39012093193
2.1900000000010067	7337.37011293409
2.195000000001002	7333.72621276176
2.2000000000009976	7330.68801796834
2.205000000000993	7327.69732357148
2.2100000000010027	7324.70886902294
2.215000000000998	7321.72178108218
2.2200000000009936	7318.73892577601
2.2250000000010033	7315.757602906
2.2300000000009987	7312.77886146704
2.235000000000994	7309.0886902863
2.240000000001004	7306.0855008601
2.2450000000009993	7303.13592934286
2.2500000000009948	7300.18856458298
2.2550000000010044	7297.24107257215
2.260000000001	7294.29932434846
2.2650000000009953	7291.35899295622
2.270000000001005	7288.41997404067
2.2750000000010004	7285.48298770917
2.280000000000996	7281.76418507727
2.2850000000010056	7278.79783556027
2.290000000001001	7276.64249941677
2.2950000000009965	7273.73670173593
2.300000000001006	7270.82955208198
2.3050000000010016	7267.92927019737
2.310000000000997	7265.03037092569
2.3150000000010067	7262.13273692783
2.320000000001002	7258.35578073385
2.3250000000009976	7255.42150597617
2.330000000000993	7252.55256467585
2.3350000000010027	7249.6857398111
2.340000000000998	7246.81604845901
2.3450000000009936	7243.95484364739
2.3500000000010033	7241.09561843939
2.3550000000009987	7238.23786815766
2.360000000000994	7235.38204472664
2.365000000001004	7231.56839233619
2.3700000000009993	7228.67054218543
2.3750000000009948	7225.84340384418
2.3800000000010044	7223.01817598452
2.385000000001	7220.18866844348
2.3900000000009953	7217.36895724237
2.395000000001005	7214.55042629102
2.4000000000010004	7211.73293347805
2.405000000000996	7208.91734147633
2.4100000000010056	7205.06105418141
2.415000000001001	7202.19851290095
2.4200000000009965	7199.41247509416
2.425000000001006	7196.6282898722
2.4300000000010016	7193.83844048766
2.435000000000997	7191.05977791243
2.4400000000010067	7188.28220742959
2.445000000001002	7185.50556896884
2.4500000000009976	7182.73077534474
2.455000000000993	7178.82787166141
2.4600000000010027	7175.99863870076
2.465000000000998	7173.25202714314
2.4700000000009936	7170.50721800173
2.4750000000010033	7167.75572897972
2.4800000000009987	7165.01757572282
2.485000000000994	7162.28041846488
2.490000000001004	7159.54408535183
2.4950000000009993	7156.80954490778
2.5000000000009948	7152.8554095781
2.5050000000010044	7150.05979515713
2.510000000001	7147.35322594278
2.5150000000009953	7144.64840635972
2.520000000001005	7141.93492680014
2.5250000000010004	7139.23561582885
2.530000000000996	7136.53720508765
2.5350000000010056	7133.83951106911
2.540000000001001	7131.14397616562
2.5450000000009965	7127.1337787003
2.550000000001006	7124.37094369626
2.5550000000010016	7121.70388869932
2.560000000000997	7119.03853051821
2.5650000000010067	7116.36290504682
2.570000000001002	7113.70305018912
2.5750000000009976	7111.0439989402
2.580000000000993	7108.38555589028
2.5850000000010027	7105.72880402616
2.590000000000998	7101.6565479147
2.5950000000009936	7098.92453447466
2.6000000000010033	7096.29535229126
2.6050000000009987	7093.66790645848
2.610000000000994	7091.04300289769
2.615000000001004	7088.40862644333
2.6200000000009993	7085.78841739365
2.6250000000009948	7083.16870750874
2.6300000000010044	7080.55063816349
2.635000000001	7077.93475997062
2.6400000000009953	7073.81860152351
2.645000000001005	7071.12095027536
2.6500000000010004	7068.53184998287
2.655000000000996	7065.94421179977
2.6600000000010056	7063.34324292459
2.665000000001001	7060.76083499734
2.6700000000009965	7058.17981156911
2.675000000001006	7055.5996617455
2.6800000000010016	7053.02147279917
2.685000000000997	7048.83390222362
2.6900000000010067	7046.16626437825
2.695000000001002	7043.61513862118
2.7000000000009976	7041.06557108497
2.705000000000993	7038.51741923195
2.7100000000010027	7035.95676621227
2.715000000000998	7033.41181629874
2.7200000000009936	7030.86882866311
2.7250000000010033	7028.3273741029
2.7300000000009987	7025.78806525618
2.735000000000994	7021.5453527883
2.740000000001004	7018.90948191579
2.7450000000009993	7016.39706146903
2.7500000000009948	7013.88625258071
2.7550000000010044	7011.3768201482
2.760000000001	7008.8535297927
2.7650000000009953	7006.34641095341
2.770000000001005	7003.84227199367
2.7750000000010004	7001.33958518981
2.780000000000001	6998.83896349534
2.7849999999999966	6994.53607350843
2.7900000000000063	6991.93161531419
2.7950000000000017	6989.45704846565
2.799999999999997	6986.9837916476
2.805000000000007	6984.51186835998
2.8100000000000023	6982.02453572451
2.8149999999999977	6979.55420222557
2.819999999999993	6977.08824996004
2.825000000000003	6974.62369502636
2.8299999999999983	6972.1611813071
2.8349999999999937	6967.79273117335
2.8400000000000034	6965.21880854304
2.844999999999999	6962.78212221435
2.8499999999999943	6960.34668804323
2.855000000000004	6957.91253203891
2.8599999999999994	6955.46133716542
2.864999999999995	6953.02708181343
2.8700000000000045	6950.59793882341
2.875	6948.17014245132
2.8799999999999955	6945.74436315012
2.885000000000005	6943.32068850407
2.8900000000000006	6938.90212105816
2.894999999999996	6936.36052817465
2.9000000000000057	6933.9623662555
2.905000000000001	6931.56543791222
2.9099999999999966	6929.16987673052
2.9150000000000063	6926.75598740241
2.9200000000000017	6924.35943305304
2.924999999999997	6921.96886697749
2.930000000000007	6919.5795324124
2.9350000000000023	6917.1921442912
2.9399999999999977	6912.69580192408
2.944999999999993	6910.18212390175
2.950000000000003	6907.82013456704
2.9549999999999983	6905.45929716479
2.9599999999999937	6903.09996184231
2.9650000000000034	6900.72085602764
2.969999999999999	6898.36662615669
2.9749999999999943	6896.00536047622
2.980000000000004	6893.65248747976
2.9849999999999994	6891.30158256292
2.989999999999995	6888.95262609914
2.9950000000000045	6884.39469389905
3.0	6881.91141169961
3.0049999999999955	6879.58672807913
3.010000000000005	6877.2631736898
3.0150000000000006	6874.94089655707
3.019999999999996	6872.59693701387
3.0250000000000057	6870.2711565357
3.030000000000001	6867.95363253805
3.0349999999999966	6865.63753788708
3.0400000000000063	6863.32383786633
3.0450000000000017	6861.01205812274
3.049999999999997	6856.3863046426
3.055000000000007	6853.93250175322
3.0600000000000023	6851.6448010151
3.0649999999999977	6849.35817285688
3.069999999999993	6847.07276362406
3.075000000000003	6844.76400396115
3.0799999999999983	6842.4738466784
3.0849999999999937	6840.19306170772
3.0900000000000034	6837.91335404648
3.094999999999999	6835.63551459585
3.0999999999999943	6833.35957173089
3.105000000000004	6828.65924886934
3.1099999999999994	6826.23316447624
3.114999999999995	6823.98184213386
3.1200000000000045	6821.73154210029
3.125	6819.48241769292
3.1299999999999955	6817.20819898628
3.135000000000005	6814.95303046656
3.1400000000000006	6812.70841342005
3.144999999999996	6810.46482132841
3.1500000000000057	6808.22307063744
3.155000000000001	6805.98319421845
3.1599999999999966	6801.203083562
3.1650000000000063	6798.80450993661
3.1700000000000017	6796.58820706015
3.174999999999997	6794.37287666278
3.180000000000007	6792.15867883292
3.1850000000000023	6789.91755568939
3.1899999999999977	6787.70832019582
3.194999999999993	6785.48722636102
3.200000000000003	6783.27919035259
3.2049999999999983	6781.07297060725
3.2099999999999937	6778.86860437725
3.2150000000000034	6774.71205383098
3.219999999999999	6772.33898747047
3.2249999999999943	6770.15726631815
3.230000000000004	6767.97646812878
3.2349999999999994	6765.79676001717
3.239999999999995	6763.62149776214
3.2450000000000045	6761.41377482192
3.25	6759.22510213949
3.2549999999999955	6757.05059246795
3.260000000000005	6754.87787635517
3.2650000000000006	6752.70699568482
3.269999999999996	6750.53786912016
3.2750000000000057	6745.59285979587
3.280000000000001	6743.24755678833
3.2849999999999966	6741.10146179918
3.2900000000000063	6738.95642369967
3.2950000000000017	6736.81259309801
3.299999999999997	6734.63889304004
3.305000000000007	6732.49967473827
3.3100000000000023	6730.34546815294
3.3149999999999977	6728.20653024873
3.319999999999993	6726.06935835267
3.325000000000003	6723.93403174697
3.3299999999999983	6721.80018790065
3.3349999999999937	6716.77527213173
3.3400000000000034	6714.45623696372
3.344999999999999	6712.34465247698
3.3499999999999943	6710.23407861975
3.355000000000004	6708.12543342646
3.3599999999999994	6705.98513950739
3.364999999999995	6703.88108759384
3.3700000000000045	6701.76068862327
3.375	6699.65678740237
3.3799999999999955	6697.55462289104
3.385000000000005	6695.45428061791
3.3900000000000006	6693.35539019921
3.394999999999996	6688.24474162411
3.4000000000000057	6685.95170742641
3.405000000000001	6683.87482313105
3.4099999999999966	6681.79890227449
3.4150000000000063	6679.72411546471
3.4200000000000017	6677.61580165023
3.424999999999997	6675.54525782632
3.430000000000007	6673.45744625194
3.4350000000000023	6671.38761623579
3.4399999999999977	6669.31988750165
3.444999999999993	6667.25396228506
3.450000000000003	6665.18946000729
3.4549999999999983	6659.98644213261
3.4599999999999937	6657.71840012223
3.4650000000000034	6655.67565410179
3.469999999999999	6653.63383186305
3.4749999999999943	6651.59310960395
3.480000000000004	6649.55703990519
3.4849999999999994	6647.48070674895
3.489999999999995	6645.42413763052
3.4950000000000045	6643.38803884323
3.5	6641.35362997273
3.5049999999999955	6639.32100824968
3.510000000000005	6637.2897825584
3.5150000000000006	6631.9871220124
3.519999999999996	6629.74266027848
3.5250000000000057	6627.73351013232
3.530000000000001	6625.72524509879
3.5349999999999966	6623.71804717838
3.5400000000000063	6621.71555109361
3.5450000000000017	6619.67060076421
3.549999999999997	6617.66470831227
3.555000000000007	6615.64220388331
3.5600000000000023	6613.64114752189
3.5649999999999977	6611.64186315441
3.569999999999993	6609.64394897647
3.575000000000003	6607.64690351081
3.5799999999999983	6602.2568976767
3.5849999999999937	6600.03718742066
3.5900000000000034	6598.06139765888
3.594999999999999	6596.0866512709
3.5999999999999943	6594.11299635294
3.605000000000004	6592.14400689358
3.6099999999999994	6590.13094190132
3.614999999999995	6588.15792690186
3.6200000000000045	6586.1677927278
3.625	6584.20047234428
3.6299999999999955	6582.23494687255
3.635000000000005	6580.2707786243
3.6400000000000006	6578.30742682282
3.644999999999996	6572.82328360792
3.6500000000000057	6570.6276989817
3.655000000000001	6568.68532657255
3.6599999999999966	6566.74397359753
3.6650000000000063	6564.80368949232
3.6700000000000017	6562.86810591632
3.674999999999997	6560.88587481605
3.680000000000007	6558.94461913007
3.6850000000000023	6556.98571177701
3.6899999999999977	6555.05102556617
3.694999999999993	6553.11815062036
3.700000000000003	6551.18713104767
3.7049999999999983	6549.25688854668
3.7099999999999937	6543.671389275
3.7150000000000034	6541.49889306064
3.719999999999999	6539.58939428027
3.7249999999999943	6537.68088429288
3.730000000000004	6535.77341359517
3.7349999999999994	6533.87067967329
3.739999999999995	6531.91908865843
3.7450000000000045	6530.00953796539
3.75	6528.08178493344
3.7549999999999955	6526.1797444921
3.760000000000005	6524.2794709536
3.7650000000000006	6522.38050576967
3.769999999999996	6520.48227875181
3.7750000000000057	6514.78756702774
3.780000000000001	6512.63657116369
3.7849999999999966	6510.75886114158
3.7900000000000063	6508.88259358665
3.7950000000000017	6507.00740285942
3.799999999999997	6505.13698909376
3.805000000000007	6503.21539618221
3.8100000000000023	6501.34298175892
3.8149999999999977	6499.43974699268
3.819999999999993	6497.56982500508
3.825000000000003	6495.70165780798
3.8299999999999983	6493.83477573237
3.8349999999999937	6491.96859365983
3.8400000000000034	6490.10279782164
3.844999999999999	6484.30999731251
3.8499999999999943	6482.18196811046
3.855000000000004	6480.33701427011
3.8599999999999994	6478.49305092121
3.864999999999995	6476.64998413806
3.8700000000000045	6474.81159354613
3.875	6472.91981634778
3.8799999999990007	6471.072439258
3.884999999998996	6469.20617320043
3.889999999999006	6467.36867237037
3.8949999999990013	6465.53292595551
3.8999999999989967	6463.69842318616
3.9049999999990064	6461.86455610557
3.909999999999002	6460.0310154172
3.9149999999989973	6454.13270782792
3.919999999999007	6452.02663560663
3.9249999999990024	6450.21375015629
3.929999999998998	6448.4018309502
3.9349999999989933	6446.5907742296
3.939999999999003	6444.78441247672
3.9449999999989984	6442.92240449743
3.949999999998994	6441.10575137483
3.9549999999990035	6439.26926939942
3.959999999998999	6437.46307332384
3.9649999999989944	6435.65861919309
3.969999999999004	6433.85538403795
3.9749999999989996	6432.05292836985
3.979999999998995	6430.25111281989
3.9849999999990047	6424.23946443641
3.989999999999	6422.15427188226
3.9949999999989956	6420.37291189808
3.9999999999990052	6418.59249165527
4.004999999999001	6416.81290380099
4.009999999998996	6415.03803931766
4.014999999999006	6413.2051508984
4.019999999999001	6411.41879502155
4.024999999998997	6409.61202132941
4.029999999999006	6407.83714370467
4.034999999999002	6406.0639961522
4.039999999998997	6404.29204461136
4.044999999999007	6402.52065345329
4.049999999999002	6400.74950264952
4.054999999998998	6394.6160200543
4.059999999998993	6392.55009864339
4.064999999999003	6390.79921070564
4.069999999998998	6389.0492374119
4.074999999998994	6387.30057954869
4.0799999999990035	6385.55670244427
4.084999999998999	6383.75230017366
4.089999999998994	6382.00586665191
4.094999999999004	6380.21799704828
4.0999999999989996	6378.47392998066
4.104999999998995	6376.73158296836
4.109999999999005	6374.99041053705
4.114999999999	6373.24976286281
4.119999999998996	6371.5093140419
4.124999999999005	6369.76915865066
4.129999999999001	6363.52404344477
4.134999999998996	6361.47892295602
4.139999999999006	6359.75944127447
4.144999999999001	6358.0407413095
4.149999999998997	6356.322674241
4.154999999999006	6354.60930900882
4.159999999999002	6352.83310256983
4.164999999998997	6351.10592130312
4.169999999999007	6349.3572517162
4.174999999999002	6347.64421636155
4.179999999998998	6345.93286556968
4.184999999998993	6344.22263549515
4.189999999999003	6342.51287833547
4.194999999998998	6340.80328334916
4.199999999998994	6335.08222683308
